window_start,endpoint,avg_latency,max_latency,request_rate,error_rate,latency_std,errors_per_window,endpoint_frequency,error_category
2026-03-24 17:58:30+00:00,/api/db,0.5220525033058846,0.5220525033058846,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:00:30+00:00,/api/db,0.4357030118373334,0.4987916937896854,0.06666666666666667,0.0,0.08922086964925893,0,2,NONE
2026-03-24 18:01:30+00:00,/api/db,0.47600764344337626,0.5975818875749691,0.06666666666666667,0.0,0.17193194488615626,0,2,NONE
2026-03-24 18:02:00+00:00,/api/db,0.4113464788406088,0.4113464788406088,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:03:00+00:00,/api/db,0.28961952043519756,0.28961952043519756,0.03333333333333333,1.0,,1,1,DATABASE_ERROR
2026-03-24 18:04:30+00:00,/api/db,0.42380043310105564,0.42380043310105564,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:05:00+00:00,/api/db,0.4268849583934076,0.4268849583934076,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:05:30+00:00,/api/db,0.4106177039316315,0.4106177039316315,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:06:00+00:00,/api/db,0.5259440707313816,0.5259440707313816,0.03333333333333333,1.0,,1,1,DATABASE_ERROR
2026-03-24 18:16:30+00:00,/api/db,0.2588459992281449,0.2588459992281449,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:20:30+00:00,/api/db,0.4601919190981968,0.4601919190981968,0.03333333333333333,1.0,,1,1,DATABASE_ERROR
2026-03-24 18:22:30+00:00,/api/db,0.38301134484092986,0.38301134484092986,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:23:30+00:00,/api/db,0.3635728029169975,0.3635728029169975,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:26:00+00:00,/api/db,0.5405285163321243,0.5405285163321243,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:34:00+00:00,/api/db,0.4065805978817659,0.4065805978817659,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:37:30+00:00,/api/db,0.3127965356526089,0.4151003839208598,0.06666666666666667,0.0,0.14467948970391975,0,2,NONE
2026-03-24 18:39:30+00:00,/api/db,0.292984684411569,0.292984684411569,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:40:30+00:00,/api/db,0.42128634786036523,0.42128634786036523,0.03333333333333333,1.0,,1,1,DATABASE_ERROR
2026-03-24 18:44:00+00:00,/api/db,0.3207611416349737,0.3207611416349737,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:45:00+00:00,/api/db,0.3663415668545465,0.3663415668545465,0.03333333333333333,1.0,,1,1,DATABASE_ERROR
2026-03-24 18:45:30+00:00,/api/db,0.3392749429474144,0.3392749429474144,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:46:30+00:00,/api/db,0.43845762892589807,0.43845762892589807,0.03333333333333333,1.0,,1,1,DATABASE_ERROR
2026-03-24 18:48:30+00:00,/api/db,0.4555097152719794,0.4555097152719794,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:53:30+00:00,/api/db,0.4124274777579155,0.4124274777579155,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:54:00+00:00,/api/db,0.3247864717536375,0.3247864717536375,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 18:57:00+00:00,/api/db,0.5012148466956666,0.5012148466956666,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:07:30+00:00,/api/db,0.4300917359918037,0.4300917359918037,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:12:00+00:00,/api/db,0.2809340160383933,0.2809340160383933,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:19:30+00:00,/api/db,0.3235392610632966,0.3235392610632966,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:21:00+00:00,/api/db,0.5211261965549955,0.5211261965549955,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:35:00+00:00,/api/db,0.5249701077106828,0.5249701077106828,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:36:00+00:00,/api/db,0.4966119228629099,0.4966119228629099,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:37:00+00:00,/api/db,0.5441197859677323,0.5441197859677323,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:38:00+00:00,/api/db,0.4459849646884665,0.4459849646884665,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:45:30+00:00,/api/db,0.6378116475054536,0.6378116475054536,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:46:00+00:00,/api/db,0.39893398696818405,0.48476565833188723,0.06666666666666667,0.5,0.12138431372369944,1,2,DATABASE_ERROR
2026-03-24 19:47:30+00:00,/api/db,0.3956340222484622,0.3956340222484622,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 19:52:00+00:00,/api/db,0.29370313718378216,0.29370313718378216,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 20:01:00+00:00,/api/db,0.1652623395416689,0.1652623395416689,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 20:07:30+00:00,/api/db,0.3574204830994025,0.3574204830994025,0.03333333333333333,1.0,,1,1,DATABASE_ERROR
2026-03-24 20:12:00+00:00,/api/db,0.5553448245753257,0.5553448245753257,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 20:24:30+00:00,/api/db,0.31210324624220076,0.34124769684322065,0.06666666666666667,0.0,0.041216477307875025,0,2,NONE
2026-03-24 20:25:30+00:00,/api/db,0.36368871087138716,0.36368871087138716,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 20:34:30+00:00,/api/db,0.49094512521841843,0.49094512521841843,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 20:38:30+00:00,/api/db,0.2221543679184389,0.2221543679184389,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 21:00:30+00:00,/api/db,0.386821620155836,0.386821620155836,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 21:03:00+00:00,/api/db,0.5039311554544668,0.5039311554544668,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 21:04:30+00:00,/api/db,0.4786308366396009,0.4786308366396009,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 21:06:00+00:00,/api/db,0.42637303267927257,0.42637303267927257,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 21:07:00+00:00,/api/db,0.37663960431644294,0.37663960431644294,0.03333333333333333,0.0,,0,1,NONE
2026-03-24 17:00:30+00:00,/api/error,0.2080770444218984,0.2080770444218984,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:03:00+00:00,/api/error,0.2585591268996158,0.29498232600470664,0.06666666666666667,1.0,0.05151018215943505,2,2,SYSTEM_ERROR
2026-03-24 17:08:00+00:00,/api/error,0.14671458197402001,0.14825584571385672,0.06666666666666667,1.0,0.0021796760840709483,2,2,SYSTEM_ERROR
2026-03-24 17:10:00+00:00,/api/error,0.21410200306795354,0.21410200306795354,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:13:30+00:00,/api/error,0.15942944872734496,0.15942944872734496,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:17:00+00:00,/api/error,0.048069713324599805,0.048069713324599805,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:25:00+00:00,/api/error,0.16937909602521106,0.16937909602521106,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:26:30+00:00,/api/error,0.15386975326027882,0.15386975326027882,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:33:00+00:00,/api/error,0.1433911530877569,0.1433911530877569,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:33:30+00:00,/api/error,0.1637603093056423,0.1637603093056423,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:36:00+00:00,/api/error,0.3078400632687309,0.3078400632687309,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:37:30+00:00,/api/error,0.1051545590964241,0.1051545590964241,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:38:00+00:00,/api/error,0.2663034916823475,0.3629702527215562,0.06666666666666667,1.0,0.13670744449232802,2,2,SYSTEM_ERROR
2026-03-24 17:38:30+00:00,/api/error,0.29083615931197976,0.29083615931197976,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:40:00+00:00,/api/error,0.17438130397662016,0.17438130397662016,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:41:00+00:00,/api/error,0.3263117372217829,0.3263117372217829,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:42:00+00:00,/api/error,0.23352177071719016,0.23352177071719016,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:43:00+00:00,/api/error,0.16035046144169346,0.16035046144169346,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:43:30+00:00,/api/error,0.20527254464237013,0.20527254464237013,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:46:30+00:00,/api/error,0.19594648992222974,0.19594648992222974,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:49:00+00:00,/api/error,0.06909330213387896,0.06909330213387896,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:49:30+00:00,/api/error,0.17532500749704755,0.17532500749704755,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:50:00+00:00,/api/error,0.26154536743767454,0.26154536743767454,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:50:30+00:00,/api/error,0.155875866898987,0.155875866898987,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:52:30+00:00,/api/error,0.19230100449963652,0.19230100449963652,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:55:30+00:00,/api/error,0.2534111575493747,0.2534111575493747,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:56:00+00:00,/api/error,0.2938734966783423,0.2938734966783423,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 17:56:30+00:00,/api/error,0.08954870588916158,0.08954870588916158,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:00:30+00:00,/api/error,0.1575265932025043,0.1575265932025043,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:01:30+00:00,/api/error,0.28502195973877403,0.28502195973877403,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:05:00+00:00,/api/error,0.22516134643082888,0.22516134643082888,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:07:00+00:00,/api/error,0.20555214341807182,0.20555214341807182,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:07:30+00:00,/api/error,0.10247448077319067,0.10247448077319067,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:11:00+00:00,/api/error,0.30282709383747713,0.30282709383747713,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:12:00+00:00,/api/error,0.2057369175434699,0.2057369175434699,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:14:00+00:00,/api/error,0.137742529016981,0.137742529016981,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:14:30+00:00,/api/error,0.0640169240405073,0.0640169240405073,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:21:00+00:00,/api/error,0.37054060496522007,0.37054060496522007,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:21:30+00:00,/api/error,0.12770941160344232,0.12770941160344232,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:25:30+00:00,/api/error,0.3923173374002123,0.3923173374002123,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:27:00+00:00,/api/error,0.05182237849698779,0.05182237849698779,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:27:30+00:00,/api/error,0.22657835547650082,0.22657835547650082,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:30:30+00:00,/api/error,0.22439318806559866,0.24822444331046775,0.06666666666666667,1.0,0.03370248437566879,2,2,SYSTEM_ERROR
2026-03-24 18:33:30+00:00,/api/error,0.21655987184305048,0.24888190981695119,0.06666666666666667,1.0,0.04571026446622858,2,2,SYSTEM_ERROR
2026-03-24 18:35:00+00:00,/api/error,0.2302414594505181,0.2302414594505181,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:35:30+00:00,/api/error,0.2693773070520227,0.2977459788157184,0.06666666666666667,1.0,0.040119360354729176,2,2,SYSTEM_ERROR
2026-03-24 18:37:00+00:00,/api/error,0.19066331216497726,0.19066331216497726,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:38:00+00:00,/api/error,0.18972641647813526,0.27851765246909566,0.06666666666666667,1.0,0.12556977015828627,2,2,SYSTEM_ERROR
2026-03-24 18:39:30+00:00,/api/error,0.29272735581853604,0.29272735581853604,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:42:00+00:00,/api/error,0.10154980797471852,0.10154980797471852,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:42:30+00:00,/api/error,0.20668777745718658,0.20668777745718658,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:45:00+00:00,/api/error,0.26161675319346034,0.26161675319346034,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:48:00+00:00,/api/error,0.013219634085033516,0.013219634085033516,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:52:00+00:00,/api/error,0.34564581943208333,0.34564581943208333,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:53:30+00:00,/api/error,0.2053062358256242,0.2053062358256242,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:54:00+00:00,/api/error,0.6019572369733197,0.6019572369733197,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:56:00+00:00,/api/error,0.1672441480552535,0.1672441480552535,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:56:30+00:00,/api/error,0.15970941052924248,0.15970941052924248,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 18:57:00+00:00,/api/error,0.285265375859992,0.285265375859992,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:00:00+00:00,/api/error,0.30918905173602873,0.30918905173602873,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:01:30+00:00,/api/error,0.17119742522242493,0.17119742522242493,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:06:30+00:00,/api/error,0.43289038722547507,0.43289038722547507,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:07:30+00:00,/api/error,0.2126574225755349,0.2126574225755349,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:08:00+00:00,/api/error,0.10998870193596401,0.10998870193596401,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:10:00+00:00,/api/error,0.1407051743793596,0.1407051743793596,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:11:30+00:00,/api/error,0.09600565840048975,0.09600565840048975,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:14:30+00:00,/api/error,0.4152065877191866,0.4307873103476904,0.06666666666666667,1.0,0.022034469252803505,2,2,SYSTEM_ERROR
2026-03-24 19:15:30+00:00,/api/error,0.2510137665033997,0.2510137665033997,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:16:00+00:00,/api/error,0.16202932614962062,0.16202932614962062,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:18:00+00:00,/api/error,0.01578648005589492,0.01578648005589492,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:21:30+00:00,/api/error,0.24589110215558946,0.24589110215558946,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:22:00+00:00,/api/error,0.27874354623058645,0.2984221916535401,0.1,1.0,0.020211352257063737,3,3,SYSTEM_ERROR
2026-03-24 19:23:00+00:00,/api/error,0.4079321871086474,0.4079321871086474,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:26:00+00:00,/api/error,0.24500525416137084,0.24500525416137084,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:27:30+00:00,/api/error,0.09848356606163836,0.11319172636969548,0.06666666666666667,1.0,0.020800479785212034,2,2,SYSTEM_ERROR
2026-03-24 19:29:00+00:00,/api/error,0.1779722077072511,0.1779722077072511,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:30:00+00:00,/api/error,0.13641491135875822,0.21853429188250223,0.06666666666666667,1.0,0.1161343416703558,2,2,SYSTEM_ERROR
2026-03-24 19:35:30+00:00,/api/error,0.13149454711561787,0.13149454711561787,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:37:30+00:00,/api/error,0.10967918218779163,0.10967918218779163,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:40:30+00:00,/api/error,0.38924629421022583,0.38924629421022583,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:41:30+00:00,/api/error,0.18653290748158283,0.25034128068047984,0.06666666666666667,1.0,0.09023866677084405,2,2,SYSTEM_ERROR
2026-03-24 19:43:30+00:00,/api/error,0.1476981829377984,0.1476981829377984,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:47:00+00:00,/api/error,0.13325436981077782,0.13325436981077782,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:48:30+00:00,/api/error,0.2655020587373962,0.2655020587373962,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:50:00+00:00,/api/error,0.1774604897596822,0.1774604897596822,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:59:00+00:00,/api/error,0.08955243578496636,0.08955243578496636,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 19:59:30+00:00,/api/error,0.18788767304673787,0.18788767304673787,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:01:00+00:00,/api/error,0.1667627236538568,0.1667627236538568,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:01:30+00:00,/api/error,0.0827538874608975,0.0827538874608975,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:02:00+00:00,/api/error,0.3312611395861439,0.3312611395861439,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:08:00+00:00,/api/error,0.1851458627551772,0.1851458627551772,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:09:30+00:00,/api/error,0.3632055065633124,0.3632055065633124,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:14:00+00:00,/api/error,0.2501310004924243,0.2501310004924243,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:15:00+00:00,/api/error,0.11883339873831139,0.11883339873831139,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:19:30+00:00,/api/error,0.07990330957694017,0.07990330957694017,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:20:00+00:00,/api/error,0.06229981599550419,0.10552444409497364,0.06666666666666667,1.0,0.06112885528680287,2,2,SYSTEM_ERROR
2026-03-24 20:21:30+00:00,/api/error,0.10926476260218129,0.10926476260218129,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:30:30+00:00,/api/error,0.17407542443356888,0.17407542443356888,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:31:30+00:00,/api/error,0.1725286623025274,0.2741813203915676,0.06666666666666667,1.0,0.1437585677207958,2,2,SYSTEM_ERROR
2026-03-24 20:32:30+00:00,/api/error,0.11340267834852352,0.11340267834852352,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:37:30+00:00,/api/error,0.012901961547678586,0.012901961547678586,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:39:30+00:00,/api/error,0.19186320557191358,0.19186320557191358,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:48:30+00:00,/api/error,0.03043995263214533,0.03043995263214533,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:51:00+00:00,/api/error,0.23040366618499786,0.23040366618499786,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:53:00+00:00,/api/error,0.2555071664780157,0.2555071664780157,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:56:30+00:00,/api/error,0.1761644699766876,0.1761644699766876,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 20:59:00+00:00,/api/error,0.16829168912655723,0.16829168912655723,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 21:00:00+00:00,/api/error,0.14050435709720854,0.2532073985086512,0.06666666666666667,1.0,0.1593861696847588,2,2,SYSTEM_ERROR
2026-03-24 21:02:30+00:00,/api/error,0.02175306392561921,0.02175306392561921,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 21:04:30+00:00,/api/error,0.1269676717552955,0.1269676717552955,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 21:05:00+00:00,/api/error,0.14749779295622223,0.14749779295622223,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 21:05:30+00:00,/api/error,0.12757479657049914,0.12757479657049914,0.03333333333333333,1.0,,1,1,SYSTEM_ERROR
2026-03-24 16:59:00+00:00,/api/normal,0.16090640299480852,0.2209424481216789,0.1,0.0,0.05330281387631069,0,3,NONE
2026-03-24 16:59:30+00:00,/api/normal,0.19130453932700803,0.21980130618825583,0.16666666666666666,0.0,0.027360878539469592,0,5,NONE
2026-03-24 17:00:00+00:00,/api/normal,0.16514193887459463,0.34124767239456755,0.1,0.0,0.17028973842125103,0,3,NONE
2026-03-24 17:00:30+00:00,/api/normal,0.22857428606687913,0.2604888549105819,0.06666666666666667,0.0,0.04513401609605426,0,2,NONE
2026-03-24 17:01:00+00:00,/api/normal,0.15721326896787893,0.23497746538876946,0.13333333333333333,0.0,0.10165824562177207,0,4,NONE
2026-03-24 17:01:30+00:00,/api/normal,0.21363136743400238,0.3245948917294207,0.16666666666666666,0.0,0.07585701294756046,0,5,NONE
2026-03-24 17:02:00+00:00,/api/normal,0.23548269591031754,0.2624971694215197,0.13333333333333333,0.0,0.05201649064048407,0,4,NONE
2026-03-24 17:02:30+00:00,/api/normal,0.08833854360226384,0.14707755371827094,0.06666666666666667,0.0,0.08306950474642767,0,2,NONE
2026-03-24 17:03:00+00:00,/api/normal,0.25819852518420117,0.46017440365421397,0.13333333333333333,0.0,0.14053121528662924,0,4,NONE
2026-03-24 17:03:30+00:00,/api/normal,0.14946374844403507,0.25044844759572704,0.06666666666666667,0.0,0.14281393113248958,0,2,NONE
2026-03-24 17:04:00+00:00,/api/normal,0.1584978066686441,0.19379312735344095,0.06666666666666667,0.0,0.04991512120074733,0,2,NONE
2026-03-24 17:04:30+00:00,/api/normal,0.20265362628902986,0.2818064799657539,0.16666666666666666,0.0,0.06953017534136616,0,5,NONE
2026-03-24 17:05:00+00:00,/api/normal,0.19210234008103053,0.34658557130953005,0.16666666666666666,0.0,0.11084119185934489,0,5,NONE
2026-03-24 17:05:30+00:00,/api/normal,0.2469545501067145,0.35295326741887656,0.13333333333333333,0.0,0.15339512282582748,0,4,NONE
2026-03-24 17:06:00+00:00,/api/normal,0.17271632895188765,0.3769817527706304,0.16666666666666666,0.0,0.11784891759381186,0,5,NONE
2026-03-24 17:06:30+00:00,/api/normal,0.21708633599302637,0.3389455473886842,0.13333333333333333,0.0,0.11247416478876644,0,4,NONE
2026-03-24 17:07:00+00:00,/api/normal,0.1821006343798543,0.23974181869510924,0.13333333333333333,0.0,0.04069507645414046,0,4,NONE
2026-03-24 17:07:30+00:00,/api/normal,0.18192229540824026,0.23729334042131375,0.2,0.0,0.05728543707217835,0,6,NONE
2026-03-24 17:08:00+00:00,/api/normal,0.16160816932455022,0.3455104045998294,0.13333333333333333,0.0,0.16187727974892455,0,4,NONE
2026-03-24 17:08:30+00:00,/api/normal,0.1786055858855352,0.44424054572940747,0.2,0.0,0.1410370654659519,0,6,NONE
2026-03-24 17:09:00+00:00,/api/normal,0.2238035307434896,0.29389680612438585,0.13333333333333333,0.0,0.047718715497635324,0,4,NONE
